"","V1","V2","V3","V4","V5","V6"
"1",0.728174912373922,0.0340811408534384,0.22784295667363,0.00344750465131661,0.000748353452119831,0.00570513199557346
"2",0.157592447668004,0.646282963284476,0.18622359894851,0.00344750465131661,0.000748353452119831,0.00570513199557346
"3",0.199252747516818,0.0352194159532861,0.755626846430886,0.00344750465131661,0.000748353452119831,0.00570513199557346
"4",0.00419811703648506,0.000742048639083705,0.00496082442344114,0.691218009326746,0.0346585779677728,0.264222422606472
"5",0.00419811703648506,0.000742048639083705,0.00496082442344114,0.129415328735737,0.646519638658177,0.214164042507076
"6",0.00419811703648506,0.000742048639083705,0.00496082442344114,0.14775019934214,0.0320722908051356,0.810276519753714
