"","V1","V2","V3","V4","V5","V6"
"1",0.731178821003524,0.0371597774086625,0.221760411488804,0.00178791893178777,0.00278649203474792,0.00532657913247421
"2",0.0354182308884126,0.784353886152685,0.170326892859893,0.00178791893178777,0.00278649203474792,0.00532657913247421
"3",0.0576720151261832,0.0464740553338297,0.885952939440977,0.00178791893178777,0.00278649203474792,0.00532657913247421
"4",0.00149678197109424,0.00120615740572123,0.00719805072219443,0.617208478318424,0.12807190700923,0.244818624573336
"5",0.00149678197109424,0.00120615740572123,0.00719805072219443,0.0594250512010387,0.753634478863381,0.177039479836571
"6",0.00149678197109424,0.00120615740572123,0.00719805072219443,0.0909461653163722,0.141740635293536,0.757412209291082
