"","V1","V2","V3","V4","V5","V6"
"1",0.894231461958703,0.0755300820735495,0.0203374658687375,0.00705324797765232,0.0025584542851664,0.000289287836191173
"2",0.160653612262592,0.813824857674523,0.0156205399638748,0.00705324797765232,0.0025584542851664,0.000289287836191173
"3",0.261594589116403,0.0944620624351901,0.634042358349397,0.00705324797765232,0.0025584542851664,0.000289287836191173
"4",0.00678925582656593,0.0024516069309529,0.000660127341491076,0.859211944872732,0.117590904697074,0.0132961603311847
"5",0.00678925582656593,0.0024516069309529,0.000660127341491076,0.234428762263011,0.746055189498677,0.009615058139302
"6",0.00678925582656593,0.0024516069309529,0.000660127341491076,0.358777931811216,0.130141027222337,0.501180050867436
